route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
1,1,15475880,1 SPRING GARDEN TO MUMFORD TERM,,0,14171,7191,0,0
1,1,15475957,1 SPRING GARDEN TO MUMFORD TERM,,0,14187,7191,0,0
1,1,15475881,1 SPRING GARDEN TO MUMFORD TERM,,0,14212,7191,0,0
1,1,15475882,1 SPRING GARDEN TO MUMFORD TERM,,0,14175,7191,0,0
1,1,15475883,1 SPRING GARDEN TO MUMFORD TERM,,0,14190,7191,0,0
1,1,15475884,1 SPRING GARDEN TO MUMFORD TERM,,0,14209,7191,0,0
1,1,15475885,1 SPRING GARDEN TO MUMFORD TERM,,0,14171,7191,0,0
1,1,15475886,1 SPRING GARDEN TO MUMFORD TERM,,0,14187,7191,0,0
1,1,15475887,1 SPRING GARDEN TO MUMFORD TERM,,0,14212,7191,0,0
1,1,15475888,1 SPRING GARDEN TO MUMFORD TERM,,0,14175,7191,0,0
1,1,15475889,1 SPRING GARDEN TO MUMFORD TERM,,0,14190,7191,0,0
1,1,15475890,1 SPRING GARDEN TO MUMFORD TERM,,0,14209,7191,0,0
1,1,15475891,1 SPRING GARDEN TO MUMFORD TERM,,0,14171,7191,0,0
1,1,15475892,1 SPRING GARDEN TO MUMFORD TERM,,0,14187,7191,0,0
1,1,15475893,1 SPRING GARDEN TO MUMFORD TERM,,0,14212,7191,0,0
1,1,15475894,1 SPRING GARDEN TO MUMFORD TERM,,0,14175,7191,0,0
1,1,15475895,1 SPRING GARDEN TO MUMFORD TERM,,0,14190,7191,0,0
1,1,15475896,1 SPRING GARDEN TO MUMFORD TERM,,0,14209,7191,0,0
1,1,15475897,1 SPRING GARDEN TO MUMFORD TERM,,0,14171,7191,0,0
1,1,15475898,1 SPRING GARDEN TO MUMFORD TERM,,0,14187,7191,0,0
1,1,15475899,1 SPRING GARDEN TO MUMFORD TERM,,0,14212,7191,0,0
1,1,15475900,1 SPRING GARDEN TO MUMFORD TERM,,0,14175,7191,0,0
1,1,15475901,1 SPRING GARDEN TO MUMFORD TERM,,0,14190,7191,0,0
1,1,15475902,1 SPRING GARDEN TO MUMFORD TERM,,0,14209,7191,0,0
1,1,15475903,1 SPRING GARDEN TO MUMFORD TERM,,0,14171,7191,0,0
1,1,15475904,1 SPRING GARDEN TO MUMFORD TERM,,0,14187,7191,0,0
1,1,15475905,1 SPRING GARDEN TO MUMFORD TERM,,0,14212,7191,0,0
1,1,15475906,1 SPRING GARDEN TO MUMFORD TERM,,0,14175,7191,0,0
1,1,15475907,1 SPRING GARDEN TO MUMFORD TERM,,0,14190,7191,0,0
1,1,15475908,1 SPRING GARDEN TO MUMFORD TERM,,0,14209,7191,0,0
1,1,15475909,1 SPRING GARDEN TO MUMFORD TERM,,0,14171,7191,0,0
1,1,15475910,1 SPRING GARDEN TO MUMFORD TERM,,0,14187,7191,0,0
1,1,15475911,1 SPRING GARDEN TO MUMFORD TERM,,0,14212,7191,0,0
1,1,15475912,1 SPRING GARDEN TO MUMFORD TERM,,0,14175,7191,0,0
1,1,15475913,1 SPRING GARDEN TO MUMFORD TERM,,0,14190,7191,0,0
1,1,15475914,1 SPRING GARDEN TO MUMFORD TERM,,0,14209,7191,0,0
1,1,15475915,1 SPRING GARDEN TO MUMFORD TERM,,0,14171,7191,0,0
1,1,15475916,1 SPRING GARDEN TO MUMFORD TERM,,0,14187,7191,0,0
1,1,15475917,1 SPRING GARDEN TO MUMFORD TERM,,0,14212,7191,0,0
1,1,15475918,1 SPRING GARDEN TO MUMFORD TERM,,0,14175,7191,0,0
1,1,15475919,1 SPRING GARDEN TO MUMFORD TERM,,0,14190,7191,0,0
1,1,15475920,1 SPRING GARDEN TO MUMFORD TERM,,0,14209,7191,0,0
1,1,15475921,1 SPRING GARDEN TO MUMFORD TERM,,0,14171,7191,0,0
1,1,15475922,1 SPRING GARDEN TO MUMFORD TERM,,0,14187,7191,0,0
1,1,15475923,1 SPRING GARDEN TO MUMFORD TERM,,0,14212,7191,0,0
1,1,15475924,1 SPRING GARDEN TO MUMFORD TERM,,0,14175,7191,0,0
1,1,15475925,1 SPRING GARDEN TO MUMFORD TERM,,0,14190,7191,0,0
1,1,15475926,1 SPRING GARDEN TO MUMFORD TERM,,0,14209,7191,0,0
1,1,15475927,1 SPRING GARDEN TO MUMFORD TERM,,0,14171,7191,0,0
1,1,15475928,1 SPRING GARDEN TO MUMFORD TERM,,0,14187,7191,0,0
1,1,15475929,1 SPRING GARDEN TO MUMFORD TERM,,0,14212,7191,0,0
1,1,15475930,1 SPRING GARDEN TO MUMFORD TERM,,0,14175,7191,0,0
1,1,15475931,1 SPRING GARDEN TO MUMFORD TERM,,0,14190,7191,0,0
1,1,15475932,1 SPRING GARDEN TO MUMFORD TERM,,0,14209,7191,0,0
1,1,15475933,1 SPRING GARDEN TO MUMFORD TERM,,0,14171,7191,0,0
1,1,15475934,1 SPRING GARDEN TO MUMFORD TERM,,0,14187,7191,0,0
1,1,15475935,1 SPRING GARDEN TO MUMFORD TERM,,0,14212,7191,0,0
1,1,15475936,1 SPRING GARDEN TO MUMFORD TERM,,0,14175,7191,0,0
1,1,15475937,1 SPRING GARDEN TO MUMFORD TERM,,0,14190,7191,0,0
1,1,15475938,1 SPRING GARDEN TO MUMFORD TERM,,0,14209,7191,0,0
1,1,15475939,1 SPRING GARDEN TO MUMFORD TERM,,0,14171,7191,0,0
1,1,15475943,1 SPRING GARDEN TO MUMFORD TERM,,0,14187,7191,0,0
1,1,15475944,1 SPRING GARDEN TO MUMFORD TERM,,0,14212,7191,0,0
1,1,15475945,1 SPRING GARDEN TO MUMFORD TERM,,0,14175,7191,0,0
1,1,15475946,1 SPRING GARDEN TO MUMFORD TERM,,0,14190,7191,0,0
1,1,15475947,1 SPRING GARDEN TO MUMFORD TERM,,0,14209,7191,0,0
1,1,15475949,1 SPRING GARDEN TO MUMFORD TERM,,0,14171,7191,0,0
1,1,15475948,1 SPRING GARDEN TO MUMFORD TERM,,0,14187,7191,0,0
1,1,15475950,1 SPRING GARDEN TO MUMFORD TERM,,0,14212,7191,0,0
1,1,15475958,1 SPRING GARDEN TO MUMFORD TERM,,0,14175,7191,0,0
1,1,15475940,1 SPRING GARDEN TO MUMFORD TERM,,0,14190,7191,0,0
1,1,15475959,1 SPRING GARDEN TO MUMFORD TERM,,0,14209,7191,0,0
1,1,15475953,1 SPRING GARDEN TO MUMFORD TERM,,0,14171,7191,0,0
1,1,15475955,1 SPRING GARDEN TO MUMFORD TERM,,0,14187,7191,0,0
1,1,15475941,1 SPRING GARDEN TO MUMFORD TERM,,0,14212,7191,0,0
1,1,15475877,1 SPRING GARDEN TO BRIDGE TERM,,1,14171,7345,0,0
1,1,15475810,1 SPRING GARDEN TO BRIDGE TERM,,1,14175,7346,0,0
1,1,15475811,1 SPRING GARDEN TO BRIDGE TERM,,1,14190,7346,0,0
1,1,15475812,1 SPRING GARDEN TO BRIDGE TERM,,1,14209,7346,0,0
1,1,15475813,1 SPRING GARDEN TO BRIDGE TERM,,1,14171,7346,0,0
1,1,15475814,1 SPRING GARDEN TO BRIDGE TERM,,1,14187,7346,0,0
1,1,15475815,1 SPRING GARDEN TO BRIDGE TERM,,1,14212,7346,0,0
1,1,15475816,1 SPRING GARDEN TO BRIDGE TERM,,1,14175,7346,0,0
1,1,15475817,1 SPRING GARDEN TO BRIDGE TERM,,1,14190,7346,0,0
1,1,15475818,1 SPRING GARDEN TO BRIDGE TERM,,1,14209,7346,0,0
1,1,15475819,1 SPRING GARDEN TO BRIDGE TERM,,1,14171,7346,0,0
1,1,15475820,1 SPRING GARDEN TO BRIDGE TERM,,1,14187,7346,0,0
1,1,15475821,1 SPRING GARDEN TO BRIDGE TERM,,1,14212,7346,0,0
1,1,15475822,1 SPRING GARDEN TO BRIDGE TERM,,1,14175,7346,0,0
1,1,15475823,1 SPRING GARDEN TO BRIDGE TERM,,1,14190,7346,0,0
1,1,15475824,1 SPRING GARDEN TO BRIDGE TERM,,1,14209,7346,0,0
1,1,15475825,1 SPRING GARDEN TO BRIDGE TERM,,1,14171,7346,0,0
1,1,15475826,1 SPRING GARDEN TO BRIDGE TERM,,1,14187,7346,0,0
1,1,15475827,1 SPRING GARDEN TO BRIDGE TERM,,1,14212,7346,0,0
1,1,15475828,1 SPRING GARDEN TO BRIDGE TERM,,1,14175,7346,0,0
1,1,15475829,1 SPRING GARDEN TO BRIDGE TERM,,1,14190,7346,0,0
1,1,15475830,1 SPRING GARDEN TO BRIDGE TERM,,1,14209,7346,0,0
1,1,15475831,1 SPRING GARDEN TO BRIDGE TERM,,1,14171,7346,0,0
1,1,15475832,1 SPRING GARDEN TO BRIDGE TERM,,1,14187,7346,0,0
1,1,15475833,1 SPRING GARDEN TO BRIDGE TERM,,1,14212,7346,0,0
1,1,15475834,1 SPRING GARDEN TO BRIDGE TERM,,1,14175,7346,0,0
1,1,15475835,1 SPRING GARDEN TO BRIDGE TERM,,1,14190,7346,0,0
1,1,15475836,1 SPRING GARDEN TO BRIDGE TERM,,1,14209,7346,0,0
1,1,15475837,1 SPRING GARDEN TO BRIDGE TERM,,1,14171,7346,0,0
1,1,15475838,1 SPRING GARDEN TO BRIDGE TERM,,1,14187,7346,0,0
1,1,15475839,1 SPRING GARDEN TO BRIDGE TERM,,1,14212,7346,0,0
1,1,15475840,1 SPRING GARDEN TO BRIDGE TERM,,1,14175,7346,0,0
1,1,15475841,1 SPRING GARDEN TO BRIDGE TERM,,1,14190,7346,0,0
1,1,15475842,1 SPRING GARDEN TO BRIDGE TERM,,1,14209,7346,0,0
1,1,15475843,1 SPRING GARDEN TO BRIDGE TERM,,1,14171,7346,0,0
1,1,15475844,1 SPRING GARDEN TO BRIDGE TERM,,1,14187,7346,0,0
1,1,15475845,1 SPRING GARDEN TO BRIDGE TERM,,1,14212,7346,0,0
1,1,15475846,1 SPRING GARDEN TO BRIDGE TERM,,1,14175,7346,0,0
1,1,15475847,1 SPRING GARDEN TO BRIDGE TERM,,1,14190,7346,0,0
1,1,15475848,1 SPRING GARDEN TO BRIDGE TERM,,1,14209,7346,0,0
1,1,15475849,1 SPRING GARDEN TO BRIDGE TERM,,1,14171,7346,0,0
1,1,15475951,1 SPRING GARDEN TO BRIDGE TERM,,1,14187,7346,0,0
1,1,15475850,1 SPRING GARDEN TO BRIDGE TERM,,1,14212,7346,0,0
1,1,15475851,1 SPRING GARDEN TO BRIDGE TERM,,1,14175,7346,0,0
1,1,15475852,1 SPRING GARDEN TO BRIDGE TERM,,1,14190,7346,0,0
1,1,15475853,1 SPRING GARDEN TO BRIDGE TERM,,1,14209,7346,0,0
1,1,15475854,1 SPRING GARDEN TO BRIDGE TERM,,1,14171,7346,0,0
1,1,15475855,1 SPRING GARDEN TO BRIDGE TERM,,1,14187,7346,0,0
1,1,15475856,1 SPRING GARDEN TO BRIDGE TERM,,1,14212,7346,0,0
1,1,15475857,1 SPRING GARDEN TO BRIDGE TERM,,1,14175,7346,0,0
1,1,15475858,1 SPRING GARDEN TO BRIDGE TERM,,1,14190,7346,0,0
1,1,15475859,1 SPRING GARDEN TO BRIDGE TERM,,1,14209,7346,0,0
1,1,15475860,1 SPRING GARDEN TO BRIDGE TERM,,1,14171,7346,0,0
1,1,15475861,1 SPRING GARDEN TO BRIDGE TERM,,1,14187,7346,0,0
1,1,15475862,1 SPRING GARDEN TO BRIDGE TERM,,1,14212,7346,0,0
1,1,15475863,1 SPRING GARDEN TO BRIDGE TERM,,1,14175,7346,0,0
1,1,15475952,1 SPRING GARDEN TO BRIDGE TERM,,1,14190,7346,0,0
1,1,15475864,1 SPRING GARDEN TO BRIDGE TERM,,1,14209,7346,0,0
1,1,15475865,1 SPRING GARDEN TO BRIDGE TERM,,1,14171,7346,0,0
1,1,15475866,1 SPRING GARDEN TO BRIDGE TERM,,1,14187,7346,0,0
1,1,15475867,1 SPRING GARDEN TO BRIDGE TERM,,1,14212,7346,0,0
1,1,15475942,1 SPRING GARDEN TO BRIDGE TERM,,1,14175,7346,0,0
1,1,15475868,1 SPRING GARDEN TO BRIDGE TERM,,1,14190,7346,0,0
1,1,15475869,1 SPRING GARDEN TO BRIDGE TERM,,1,14209,7346,0,0
1,1,15475870,1 SPRING GARDEN TO BRIDGE TERM,,1,14171,7346,0,0
1,1,15475871,1 SPRING GARDEN TO BRIDGE TERM,,1,14187,7346,0,0
1,1,15475872,1 SPRING GARDEN TO BRIDGE TERM,,1,14212,7346,0,0
1,1,15475873,1 SPRING GARDEN TO BRIDGE TERM,,1,14175,7346,0,0
1,1,15475874,1 SPRING GARDEN TO BRIDGE TERM,,1,14190,7346,0,0
1,1,15475875,1 SPRING GARDEN TO BRIDGE TERM,,1,14209,7346,0,0
1,1,15475876,1 SPRING GARDEN TO BRIDGE TERM,,1,14171,7346,0,0
1,1,15475954,1 SPRING GARDEN TO BRIDGE TERM,,1,14187,7346,0,0
1,1,15475878,1 SPRING GARDEN TO BRIDGE TERM,,1,14212,7346,0,0
1,1,15475956,1 SPRING GARDEN TO BRIDGE TERM,,1,14175,7346,0,0
1,1,15475879,1 SPRING GARDEN TO BRIDGE TERM,,1,14190,7346,0,0
1,1,15475960,1 SPRING GARDEN TO BRIDGE TERM,,1,14209,7346,0,0
1,1,15475961,1 SPRING GARDEN TO BRIDGE TERM,,1,14171,7346,0,0
10,1,15474248,10 DALHOUSIE VIA SPRING GARDEN,,0,14176,7195,0,0
10,1,15474317,10 DALHOUSIE VIA SPRING GARDEN,,0,14191,7195,0,0
10,1,15474249,10 DALHOUSIE VIA SPRING GARDEN,,0,14188,7195,0,0
10,1,15474316,10 DALHOUSIE VIA SPRING GARDEN,,0,14221,7195,0,0
10,1,15474250,10 DALHOUSIE VIA SPRING GARDEN,,0,14176,7195,0,0
10,1,15474283,10 DALHOUSIE VIA SPRING GARDEN,,0,14191,7195,0,0
10,1,15474251,10 DALHOUSIE VIA SPRING GARDEN,,0,14188,7195,0,0
10,1,15474313,10 DALHOUSIE VIA SPRING GARDEN,,0,14221,7195,0,0
10,1,15474252,10 DALHOUSIE VIA SPRING GARDEN,,0,14176,7195,0,0
10,1,15474303,10 DALHOUSIE VIA SPRING GARDEN,,0,14191,7195,0,0
10,1,15474253,10 DALHOUSIE VIA SPRING GARDEN,,0,14188,7195,0,0
10,1,15474304,10 DALHOUSIE VIA SPRING GARDEN,,0,14221,7195,0,0
10,1,15474254,10 DALHOUSIE VIA SPRING GARDEN,,0,14176,7195,0,0
10,1,15474305,10 DALHOUSIE VIA SPRING GARDEN,,0,14191,7195,0,0
10,1,15474255,10 DALHOUSIE VIA SPRING GARDEN,,0,14188,7195,0,0
10,1,15474306,10 DALHOUSIE VIA SPRING GARDEN,,0,14221,7195,0,0
10,1,15474256,10 DALHOUSIE VIA SPRING GARDEN,,0,14176,7195,0,0
10,1,15474307,10 DALHOUSIE VIA SPRING GARDEN,,0,14191,7195,0,0
10,1,15474257,10 DALHOUSIE VIA SPRING GARDEN,,0,14188,7195,0,0
10,1,15474308,10 DALHOUSIE VIA SPRING GARDEN,,0,14221,7195,0,0
10,1,15474258,10 DALHOUSIE VIA SPRING GARDEN,,0,14176,7195,0,0
10,1,15474309,10 DALHOUSIE VIA SPRING GARDEN,,0,14191,7195,0,0
10,1,15474259,10 DALHOUSIE VIA SPRING GARDEN,,0,14188,7195,0,0
10,1,15474310,10 DALHOUSIE VIA SPRING GARDEN,,0,14221,7195,0,0
10,1,15474260,10 DALHOUSIE VIA SPRING GARDEN,,0,14176,7195,0,0
10,1,15474311,10 DALHOUSIE VIA SPRING GARDEN,,0,14191,7195,0,0
10,1,15474261,10 DALHOUSIE VIA SPRING GARDEN,,0,14188,7195,0,0
10,1,15474312,10 DALHOUSIE VIA SPRING GARDEN,,0,14221,7195,0,0
10,1,15474262,10 DALHOUSIE VIA SPRING GARDEN,,0,14176,7195,0,0
10,1,15474288,10 DALHOUSIE VIA SPRING GARDEN,,0,14191,7195,0,0
10,1,15474263,10 DALHOUSIE VIA SPRING GARDEN,,0,14188,7195,0,0
10,1,15474287,10 DALHOUSIE VIA SPRING GARDEN,,0,14221,7195,0,0
10,1,15474264,10 DALHOUSIE VIA SPRING GARDEN,,0,14176,7195,0,0
10,1,15474286,10 DALHOUSIE VIA SPRING GARDEN,,0,14191,7195,0,0
10,1,15474265,10 DALHOUSIE VIA SPRING GARDEN,,0,14188,7195,0,0
10,1,15474285,10 DALHOUSIE VIA SPRING GARDEN,,0,14221,7195,0,0
10,1,15474319,10 DALHOUSIE VIA SPRING GARDEN,,0,14176,7195,0,0
10,1,15474321,10 BRIDGE TERMINAL,,0,14191,7198,0,0
10,1,15474247,10 WESTPHAL VIA MIC MAC,,1,14176,7350,0,0
10,1,15474318,10 WESTPHAL VIA MIC MAC,,1,14191,7349,0,0
10,1,15474322,10 WESTPHAL VIA MIC MAC,,1,14188,7348,0,0
10,1,15474315,10 WESTPHAL VIA MIC MAC,,1,14221,7348,0,0
10,1,15474266,10 WESTPHAL VIA MIC MAC,,1,14176,7348,0,0
10,1,15474284,10 WESTPHAL VIA MIC MAC,,1,14191,7348,0,0
10,1,15474267,10 WESTPHAL VIA MIC MAC,,1,14188,7348,0,0
10,1,15474314,10 WESTPHAL VIA MIC MAC,,1,14221,7348,0,0
10,1,15474268,10 WESTPHAL VIA MIC MAC,,1,14176,7348,0,0
10,1,15474289,10 WESTPHAL VIA MIC MAC,,1,14191,7348,0,0
10,1,15474269,10 WESTPHAL VIA MIC MAC,,1,14188,7348,0,0
10,1,15474290,10 WESTPHAL VIA MIC MAC,,1,14221,7348,0,0
10,1,15474270,10 WESTPHAL VIA MIC MAC,,1,14176,7348,0,0
10,1,15474291,10 WESTPHAL VIA MIC MAC,,1,14191,7348,0,0
10,1,15474271,10 WESTPHAL VIA MIC MAC,,1,14188,7348,0,0
10,1,15474292,10 WESTPHAL VIA MIC MAC,,1,14221,7348,0,0
10,1,15474272,10 WESTPHAL VIA MIC MAC,,1,14176,7348,0,0
10,1,15474293,10 WESTPHAL VIA MIC MAC,,1,14191,7348,0,0
10,1,15474273,10 WESTPHAL VIA MIC MAC,,1,14188,7348,0,0
10,1,15474294,10 WESTPHAL VIA MIC MAC,,1,14221,7348,0,0
10,1,15474274,10 WESTPHAL VIA MIC MAC,,1,14176,7348,0,0
10,1,15474295,10 WESTPHAL VIA MIC MAC,,1,14191,7348,0,0
10,1,15474275,10 WESTPHAL VIA MIC MAC,,1,14188,7348,0,0
10,1,15474296,10 WESTPHAL VIA MIC MAC,,1,14221,7348,0,0
10,1,15474276,10 WESTPHAL VIA MIC MAC,,1,14176,7348,0,0
10,1,15474297,10 WESTPHAL VIA MIC MAC,,1,14191,7348,0,0
10,1,15474277,10 WESTPHAL VIA MIC MAC,,1,14188,7348,0,0
10,1,15474298,10 WESTPHAL VIA MIC MAC,,1,14221,7348,0,0
10,1,15474278,10 WESTPHAL VIA MIC MAC,,1,14176,7348,0,0
10,1,15474299,10 WESTPHAL VIA MIC MAC,,1,14191,7348,0,0
10,1,15474279,10 WESTPHAL VIA MIC MAC,,1,14188,7348,0,0
10,1,15474300,10 WESTPHAL VIA MIC MAC,,1,14221,7348,0,0
10,1,15474280,10 WESTPHAL VIA MIC MAC,,1,14176,7348,0,0
10,1,15474301,10 WESTPHAL VIA MIC MAC,,1,14191,7348,0,0
10,1,15474281,10 WESTPHAL VIA MIC MAC,,1,14188,7348,0,0
10,1,15474302,10 WESTPHAL VIA MIC MAC,,1,14221,7348,0,0
10,1,15474282,10 WESTPHAL VIA MIC MAC,,1,14176,7348,0,0
10,1,15474320,10 WESTPHAL VIA MIC MAC,,1,14191,7348,0,0
14,1,15474368,14 SCOTIA SQ VIA SAINT MARYS,,0,14166,7201,0,0
14,1,15474348,14 SCOTIA SQ VIA SAINT MARYS,,0,14205,7201,0,0
14,1,15474349,14 SCOTIA SQ VIA SAINT MARYS,,0,14237,7201,0,0
14,1,15474350,14 SCOTIA SQ VIA SAINT MARYS,,0,14169,7201,0,0
14,1,15474351,14 SCOTIA SQ VIA SAINT MARYS,,0,14166,7201,0,0
14,1,15474352,14 SCOTIA SQ VIA SAINT MARYS,,0,14205,7201,0,0
14,1,15474353,14 SCOTIA SQ VIA SAINT MARYS,,0,14237,7201,0,0
14,1,15474354,14 SCOTIA SQ VIA SAINT MARYS,,0,14169,7201,0,0
14,1,15474355,14 SCOTIA SQ VIA SAINT MARYS,,0,14166,7201,0,0
14,1,15474356,14 SCOTIA SQ VIA SAINT MARYS,,0,14205,7201,0,0
14,1,15474357,14 SCOTIA SQ VIA SAINT MARYS,,0,14237,7201,0,0
14,1,15474358,14 SCOTIA SQ VIA SAINT MARYS,,0,14169,7201,0,0
14,1,15474359,14 SCOTIA SQ VIA SAINT MARYS,,0,14166,7201,0,0
14,1,15474360,14 SCOTIA SQ VIA SAINT MARYS,,0,14205,7201,0,0
14,1,15474361,14 SCOTIA SQ VIA SAINT MARYS,,0,14237,7201,0,0
14,1,15474362,14 SCOTIA SQ VIA SAINT MARYS,,0,14169,7201,0,0
14,1,15474363,14 SCOTIA SQ VIA SAINT MARYS,,0,14166,7201,0,0
14,1,15474364,14 SCOTIA SQ VIA SAINT MARYS,,0,14205,7201,0,0
14,1,15474367,14 MUMFORD TERMINAL,,0,14237,7202,0,0
14,1,15474365,14 LEIBLIN PARK,,1,14205,7359,0,0
14,1,15474331,14 LEIBLIN PARK,,1,14237,7359,0,0
14,1,15474332,14 LEIBLIN PARK,,1,14169,7357,0,0
14,1,15474333,14 LEIBLIN PARK,,1,14166,7357,0,0
14,1,15474334,14 LEIBLIN PARK,,1,14205,7357,0,0
14,1,15474335,14 LEIBLIN PARK,,1,14237,7357,0,0
14,1,15474336,14 LEIBLIN PARK,,1,14169,7357,0,0
14,1,15474337,14 LEIBLIN PARK,,1,14166,7357,0,0
14,1,15474338,14 LEIBLIN PARK,,1,14205,7357,0,0
14,1,15474339,14 LEIBLIN PARK,,1,14237,7357,0,0
14,1,15474340,14 LEIBLIN PARK,,1,14169,7357,0,0
14,1,15474341,14 LEIBLIN PARK,,1,14166,7357,0,0
14,1,15474342,14 LEIBLIN PARK,,1,14205,7357,0,0
14,1,15474343,14 LEIBLIN PARK,,1,14237,7357,0,0
14,1,15474344,14 LEIBLIN PARK,,1,14169,7357,0,0
14,1,15474345,14 LEIBLIN PARK,,1,14166,7357,0,0
14,1,15474346,14 LEIBLIN PARK,,1,14205,7357,0,0
14,1,15474347,14 LEIBLIN PARK,,1,14237,7357,0,0
14,1,15474366,14 LEIBLIN PARK,,1,14169,7357,0,0
15,1,15474404,15 MUMFORD TERMINAL,,0,14220,7205,0,0
15,1,15474405,15 MUMFORD TERMINAL,,0,14241,7205,0,0
15,1,15474406,15 MUMFORD TERMINAL,,0,14220,7205,0,0
15,1,15474407,15 MUMFORD TERMINAL,,0,14241,7205,0,0
15,1,15474408,15 MUMFORD TERMINAL,,0,14220,7205,0,0
15,1,15474409,15 MUMFORD TERMINAL,,0,14241,7205,0,0
15,1,15474410,15 MUMFORD TERMINAL,,0,14220,7205,0,0
15,1,15474411,15 MUMFORD TERMINAL,,0,14241,7205,0,0
15,1,15474412,15 MUMFORD TERMINAL,,0,14220,7205,0,0
15,1,15474413,15 MUMFORD TERMINAL,,0,14241,7205,0,0
15,1,15474414,15 MUMFORD TERMINAL,,0,14220,7205,0,0
15,1,15474415,15 MUMFORD TERMINAL,,0,14241,7205,0,0
15,1,15474416,15 MUMFORD TERMINAL,,0,14220,7205,0,0
15,1,15474391,15 PURCELLS COVE,,1,14220,7361,0,0
15,1,15474392,15 PURCELLS COVE,,1,14241,7361,0,0
15,1,15474393,15 PURCELLS COVE,,1,14220,7361,0,0
15,1,15474394,15 PURCELLS COVE,,1,14241,7361,0,0
15,1,15474395,15 PURCELLS COVE,,1,14220,7361,0,0
15,1,15474396,15 PURCELLS COVE,,1,14241,7361,0,0
15,1,15474397,15 PURCELLS COVE,,1,14220,7361,0,0
15,1,15474398,15 PURCELLS COVE,,1,14241,7361,0,0
15,1,15474399,15 PURCELLS COVE,,1,14220,7361,0,0
15,1,15474400,15 PURCELLS COVE,,1,14241,7361,0,0
15,1,15474401,15 PURCELLS COVE,,1,14220,7361,0,0
15,1,15474402,15 PURCELLS COVE,,1,14241,7361,0,0
15,1,15474403,15 PURCELLS COVE,,1,14220,7361,0,0
16,1,15475027,16 BRIDGE TERMINAL,,0,14186,7207,0,0
16,1,15475028,16 BRIDGE TERMINAL,,0,14219,7207,0,0
16,1,15475029,16 BRIDGE TERMINAL,,0,14194,7207,0,0
16,1,15475030,16 BRIDGE TERMINAL,,0,14186,7207,0,0
16,1,15475031,16 BRIDGE TERMINAL,,0,14219,7207,0,0
16,1,15475032,16 BRIDGE TERMINAL,,0,14194,7207,0,0
16,1,15475033,16 BRIDGE TERMINAL,,0,14186,7207,0,0
16,1,15475034,16 BRIDGE TERMINAL,,0,14219,7207,0,0
16,1,15475035,16 BRIDGE TERMINAL,,0,14194,7207,0,0
16,1,15475036,16 BRIDGE TERMINAL,,0,14186,7207,0,0
16,1,15475037,16 BRIDGE TERMINAL,,0,14219,7207,0,0
16,1,15475038,16 BRIDGE TERMINAL,,0,14194,7207,0,0
16,1,15475039,16 BRIDGE TERMINAL,,0,14186,7207,0,0
16,1,15475040,16 BRIDGE TERMINAL,,0,14219,7207,0,0
16,1,15475041,16 BRIDGE TERMINAL,,0,14194,7207,0,0
16,1,15475042,16 BRIDGE TERMINAL,,0,14186,7207,0,0
16,1,15475043,16 BRIDGE TERMINAL,,0,14219,7207,0,0
16,1,15475044,16 BRIDGE TERMINAL,,0,14194,7207,0,0
16,1,15475045,16 BRIDGE TERMINAL,,0,14186,7207,0,0
16,1,15475046,16 BRIDGE TERMINAL,,0,14219,7207,0,0
16,1,15475047,16 BRIDGE TERMINAL,,0,14194,7207,0,0
16,1,15475048,16 BRIDGE TERMINAL,,0,14186,7207,0,0
16,1,15475049,16 BRIDGE TERMINAL,,0,14219,7207,0,0
16,1,15475050,16 BRIDGE TERMINAL,,0,14194,7207,0,0
16,1,15475051,16 BRIDGE TERMINAL,,0,14186,7207,0,0
16,1,15475052,16 BRIDGE TERMINAL,,0,14219,7207,0,0
16,1,15475053,16 BRIDGE TERMINAL,,0,14194,7207,0,0
16,1,15475054,16 BRIDGE TERMINAL,,0,14186,7207,0,0
16,1,15475056,16 BRIDGE TERMINAL,,0,14219,7207,0,0
16,1,15474998,16 PARKLAND TO LACEWOOD TERMINAL,,1,14194,7364,0,0
16,1,15474999,16 PARKLAND TO LACEWOOD TERMINAL,,1,14186,7364,0,0
16,1,15475000,16 PARKLAND TO LACEWOOD TERMINAL,,1,14219,7364,0,0
16,1,15475001,16 PARKLAND TO LACEWOOD TERMINAL,,1,14194,7364,0,0
16,1,15475002,16 PARKLAND TO LACEWOOD TERMINAL,,1,14186,7364,0,0
16,1,15475003,16 PARKLAND TO LACEWOOD TERMINAL,,1,14219,7364,0,0
16,1,15475004,16 PARKLAND TO LACEWOOD TERMINAL,,1,14194,7364,0,0
16,1,15475005,16 PARKLAND TO LACEWOOD TERMINAL,,1,14186,7364,0,0
16,1,15475006,16 PARKLAND TO LACEWOOD TERMINAL,,1,14219,7364,0,0
16,1,15475007,16 PARKLAND TO LACEWOOD TERMINAL,,1,14194,7364,0,0
16,1,15475008,16 PARKLAND TO LACEWOOD TERMINAL,,1,14186,7364,0,0
16,1,15475009,16 PARKLAND TO LACEWOOD TERMINAL,,1,14219,7364,0,0
16,1,15475010,16 PARKLAND TO LACEWOOD TERMINAL,,1,14194,7364,0,0
16,1,15475011,16 PARKLAND TO LACEWOOD TERMINAL,,1,14186,7364,0,0
